Fecha,Operador_logistíco,Sede,Nombre_Categoria,Nombre_Material,Cantidad_kg,Unnamed: 6,YEAR,MONTH
2020-10-28,SOCYA,Medellín,Plásticos,Pet,20.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Plásticos,Plástico,198.0,0.0,2020,Oct
2020-10-28,SOCYA,Medellín,Vidrios,Vidrio,81.0,0.0,2020,Oct
2020-11-28,SOCYA,Medellín,Metales,Aluminio,30.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Metales,Chatarra,3116.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Metales,Cobre,40.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Otros,Icopor,10.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Papeles y Cartones,Archivo,500.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Papeles y Cartones,Cartón,322.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Papeles y Cartones,Periódico,33.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Plásticos,Pet,18.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Plásticos,Plástico,405.0,0.0,2020,Nov
2020-11-28,SOCYA,Medellín,Vidrios,Vidrio,100.0,0.0,2020,Nov
2020-12-28,SOCYA,Medellín,Metales,Aluminio,0.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Metales,Chatarra,235.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Metales,Cobre,0.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Otros,Icopor,8.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Papeles y Cartones,Archivo,670.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Papeles y Cartones,Cartón,361.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Papeles y Cartones,Periódico,35.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Plásticos,Pet,43.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Plásticos,Plástico,256.0,0.0,2020,Dic
2020-12-28,SOCYA,Medellín,Vidrios,Vidrio,70.0,0.0,2020,Dic
2021-01-28,SOCYA,Medellín,Metales,Aluminio,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Metales,Chatarra,602.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Otros,Icopor,2.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Otros,PVC,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Otros,Palos de Escoba,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Archivo,384.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Cartón,439.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Periódico,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Plega,50.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Plásticos,Pasta,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Plásticos,Pet,43.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Plásticos,Plástico,180.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Ene
2021-01-28,SOCYA,Medellín,Vidrios,Vidrio,35.0,0.0,2021,Ene
2021-02-28,SOCYA,Medellín,Metales,Aluminio,20.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Metales,Chatarra,1092.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Otros,Icopor,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Otros,PVC,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Otros,Palos de Escoba,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Archivo,220.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Cartón,341.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Periódico,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Plega,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Plásticos,Pasta,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Plásticos,Pet,31.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Plásticos,Plástico,104.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Feb
2021-02-28,SOCYA,Medellín,Vidrios,Vidrio,0.0,0.0,2021,Feb
2021-03-28,SOCYA,Medellín,Metales,Aluminio,12.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Metales,Chatarra,1880.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Otros,Icopor,27.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Otros,PVC,0.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Otros,Palos de Escoba,37.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Archivo,1607.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Cartón,869.5,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Periódico,38.5,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Plega,152.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Papeles y Cartones,Tetrapak,14.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Plásticos,Pasta,0.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Plásticos,Pet,62.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Plásticos,Plástico,663.7,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Plásticos,Vaso desechable,8.0,0.0,2021,Mar
2021-03-28,SOCYA,Medellín,Vidrios,Vidrio,120.0,0.0,2021,Mar
2021-04-28,Recimed,Medellín,Metales,Aluminio,6.8,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Metales,Chatarra,1132.5,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Otros,PVC,139.2,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Otros,Palos de Escoba,63.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Archivo,213.7,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Cartón,230.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,16.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Periódico,17.5,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Plega,81.8,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,53.6,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Plásticos,Pasta,57.6,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Plásticos,Pet,24.4,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Plásticos,Plástico,39.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Abr
2021-04-28,Recimed,Medellín,Vidrios,Vidrio,23.8,0.0,2021,Abr
2021-05-28,Recimed,Medellín,Metales,Aluminio,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Metales,Chatarra,25.8,0.0,2021,May
2021-05-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Otros,PVC,5.6,0.0,2021,May
2021-05-28,Recimed,Medellín,Otros,Palos de Escoba,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Archivo,102.6,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Cartón,70.4,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Periódico,50.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Plega,58.2,0.0,2021,May
2021-05-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Plásticos,Pasta,7.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Plásticos,Pet,6.2,0.0,2021,May
2021-05-28,Recimed,Medellín,Plásticos,Plástico,15.2,0.0,2021,May
2021-05-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,May
2021-05-28,Recimed,Medellín,Vidrios,Vidrio,0.0,0.0,2021,May
2021-06-28,Recimed,Medellín,Metales,Aluminio,0.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Metales,Chatarra,1936.3,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Otros,PVC,14.3,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Otros,Palos de Escoba,15.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Archivo,968.7,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Cartón,1067.9,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Periódico,79.3,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Plega,368.6,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Plásticos,Pasta,214.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Plásticos,Pet,51.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Plásticos,Plástico,273.1,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Jun
2021-06-28,Recimed,Medellín,Vidrios,Vidrio,28.0,0.0,2021,Jun
2021-07-28,Recimed,Medellín,Metales,Aluminio,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Metales,Chatarra,1787.9,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Otros,PVC,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Otros,Palos de Escoba,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Archivo,240.9,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Cartón,236.4,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Periódico,34.2,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Plega,186.5,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Plásticos,Pasta,40.3,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Plásticos,Pet,28.8,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Plásticos,Plástico,59.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Jul
2021-07-28,Recimed,Medellín,Vidrios,Vidrio,41.8,0.0,2021,Jul
2021-08-28,Recimed,Medellín,Metales,Aluminio,8.6,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Metales,Chatarra,846.8,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Otros,PVC,143.8,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Otros,Palos de Escoba,130.0,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Archivo,758.3,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Cartón,340.7,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Periódico,77.1,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Plega,325.6,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Plásticos,Pasta,298.2,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Plásticos,Pet,95.9,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Plásticos,Plástico,123.3,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Ago
2021-08-28,Recimed,Medellín,Vidrios,Vidrio,74.3,0.0,2021,Ago
2021-09-28,Recimed,Medellín,Metales,Aluminio,9.3,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Metales,Chatarra,2670.7,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Otros,PVC,79.8,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Otros,Palos de Escoba,141.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Archivo,622.5,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Cartón,675.4,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,35.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Periódico,102.5,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Plega,312.3,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Plásticos,Pasta,404.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Plásticos,Pet,102.8,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Plásticos,Plástico,145.5,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Sept
2021-09-28,Recimed,Medellín,Vidrios,Vidrio,110.5,0.0,2021,Sept
2021-10-28,Recimed,Medellín,Metales,Aluminio,26.1,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Metales,Chatarra,1199.2,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Otros,PVC,54.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Otros,Palos de Escoba,34.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Archivo,1378.4,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Cartón,30.7,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,23.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Periódico,43.3,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Plega,459.3,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Plásticos,Pasta,123.2,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Plásticos,Pet,65.3,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Plásticos,Plástico,45.7,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Oct
2021-10-28,Recimed,Medellín,Vidrios,Vidrio,45.8,0.0,2021,Oct
2021-11-28,Recimed,Medellín,Metales,Aluminio,24.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Metales,Chatarra,363.6,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Otros,PVC,67.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Otros,Palos de Escoba,63.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Archivo,1190.9,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Cartón,2940.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,35.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Periódico,69.9,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Plega,134.2,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Plásticos,Pasta,142.8,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Plásticos,Pet,70.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Plásticos,Plástico,131.3,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Nov
2021-11-28,Recimed,Medellín,Vidrios,Vidrio,99.9,0.0,2021,Nov
2021-12-28,Recimed,Medellín,Metales,Aluminio,20.4,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Metales,Chatarra,4820.4,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Otros,Icopor,0.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Otros,PVC,60.7,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Otros,Palos de Escoba,76.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Archivo,630.7,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Cartón,821.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Cubetas de huevo,30.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Periódico,31.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Plega,75.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Papeles y Cartones,Tetrapak,0.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Plásticos,Pasta,115.1,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Plásticos,Pet,179.3,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Plásticos,Plástico,484.2,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Plásticos,Vaso desechable,0.0,0.0,2021,Dic
2021-12-28,Recimed,Medellín,Vidrios,Vidrio,250.1,0.0,2021,Dic
2022-01-28,Recimed,Robledo,Metales,Acero,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Metales,Aluminio Karla,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Metales,Aluminio Limpio,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Metales,Chatarra,642.6,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Metales,Cobre Amarillo,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Metales,Cobre Rojo,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Otros,Palos de Escoba,19.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Papeles y Cartones,Archivo,16.8,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Papeles y Cartones,Cartón,95.4,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Papeles y Cartones,Periódico,0.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Plásticos,PVC,82.2,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Plásticos,Pasta,33.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Plásticos,Pet,28.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Plásticos,Plega,47.0,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Plásticos,Plástico,26.4,0.0,2022,Ene
2022-01-28,Recimed,Robledo,Vidrios,Vidrio,31.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Acero,0.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Aluminio Karla,0.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Aluminio Limpio,17.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Aluminio Perciana,214.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Aluminio Sucio,20.5,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Antimonio,0.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Chatarra,6305.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Cobre Encauchetado,0.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Metales,Cobre Rojo,0.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Otros,Palos de Escoba,22.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Papeles y Cartones,Archivo,981.4,0.0,2022,Ene
2022-01-28,Recimed,Volador,Papeles y Cartones,Cartón,124.4,0.0,2022,Ene
2022-01-28,Recimed,Volador,Papeles y Cartones,Cubetas de huevo,34.0,0.0,2022,Ene
2022-01-28,Recimed,Volador,Papeles y Cartones,Periódico,94.7,0.0,2022,Ene
2022-01-28,Recimed,Volador,Plásticos,PVC,2.8,0.0,2022,Ene
2022-01-28,Recimed,Volador,Plásticos,Pasta,58.2,0.0,2022,Ene
2022-01-28,Recimed,Volador,Plásticos,Pet,128.7,0.0,2022,Ene
2022-01-28,Recimed,Volador,Plásticos,Plega,105.4,0.0,2022,Ene
2022-01-28,Recimed,Volador,Plásticos,Plástico,55.8,0.0,2022,Ene
2022-01-28,Recimed,Volador,Vidrios,Vidrio,336.9,0.0,2022,Ene
2022-02-28,Recimed,Robledo,Metales,Acero,3.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Metales,Aluminio Karla,0.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Metales,Aluminio Limpio,22.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Metales,Chatarra,378.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Metales,Cobre Amarillo,0.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Metales,Cobre Rojo,0.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Otros,Palos de Escoba,17.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Papeles y Cartones,Archivo,66.8,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Papeles y Cartones,Cartón,83.1,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Plásticos,Pasta,80.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Plásticos,Pet,77.0,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Plásticos,Plega,58.4,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Plásticos,Plástico,72.7,0.0,2022,Feb
2022-02-28,Recimed,Robledo,Vidrios,Vidrio,59.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Aluminio Karla,0.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Aluminio Limpio,0.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Aluminio Perciana,0.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Aluminio Sucio,7.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Antimonio,15.2,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Chatarra,2566.6,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Cobre Encauchetado,229.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Metales,Cobre Rojo,0.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Otros,Palos de Escoba,32.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Papeles y Cartones,Archivo,904.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Papeles y Cartones,Cartón,583.2,0.0,2022,Feb
2022-02-28,Recimed,Volador,Papeles y Cartones,Cubetas de huevo,0.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Papeles y Cartones,Periódico,2.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Plásticos,PVC,42.4,0.0,2022,Feb
2022-02-28,Recimed,Volador,Plásticos,Pasta,118.0,0.0,2022,Feb
2022-02-28,Recimed,Volador,Plásticos,Pet,143.8,0.0,2022,Feb
2022-02-28,Recimed,Volador,Plásticos,Plega,335.2,0.0,2022,Feb
2022-02-28,Recimed,Volador,Plásticos,Plástico,55.3,0.0,2022,Feb
2022-02-28,Recimed,Volador,Vidrios,Vidrio,279.8,0.0,2022,Feb
2022-03-28,Recimed,Robledo,Metales,Acero,0.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Metales,Aluminio Karla,0.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Metales,Aluminio Limpio,3.2,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Metales,Chatarra,511.3,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Metales,Cobre Amarillo,0.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Metales,Cobre Rojo,0.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Otros,PVC,16.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Otros,Palos de Escoba,27.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Papeles y Cartones,Archivo,235.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Papeles y Cartones,Cartón,287.6,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Papeles y Cartones,Periódico,17.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Papeles y Cartones,Plega,170.6,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Plásticos,Pasta,106.8,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Plásticos,Pet,133.0,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Plásticos,Plástico,81.3,0.0,2022,Mar
2022-03-28,Recimed,Robledo,Vidrios,Vidrio,110.6,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Acero,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Aluminio Karla,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Aluminio Limpio,32.6,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Aluminio Perciana,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Aluminio Sucio,164.6,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Chatarra,4464.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Cobre Encauchetado,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Metales,Cobre Rojo,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Otros,PVC,0.0,0.0,2022,Mar
2022-03-28,Recimed,Volador,Otros,Palos de Escoba,0.0,0.0,2022,Mar
